sentiment,tweet
0,had to throw my pj pants out...had a big rip in the cruch(spelling?)  lol i dont no how it got there....
0,"@franklero I WANNA SEE UP!!! And as a side note, my mother is scared of Leathermouth and won't let me play xo in the house "
1,@alexissraee AAHH! Your new sunglasses look awesome on you  So cute.
1,"Well, @dredub made someone bleed and I pissed off their goalie then was limping by the end of it all...but it was a good win tonight "
1,@JohnCleese    Well I had to sign up after I read the privacy policy !    http://johncleesenigerianlottery.co.uk/
1,"@YoungQ Keep it rolling, it is purely for our entertainment. we'll def keep watching  "
0,@Heather_Glam -- I'm scared I'm going to buy a bad seat! 
0,I have more gallbladder induced vomiting before 6:20 am than most people have all day!  And it tasted like 1000 island dressing. 
1,"@StuckInLaLaLand Welcome!  Hehe. Well, moms are cool like that lol ;)"
0,"Got woken up by a Woodpecker pecking on the house, couldn't fall back asleep with my poison ivy, went to find cream and stepped in poop. "
1,"@aimecain denzel washington alooooone makes it that i need to see this movie lol if i can find it online, im watching it "
1,97 degrees out -  Working in the yard ... I think now would be a good time to stop and go swimming !!!
0,Oh no.... The Jackson's virus has spread to McCormick's....  The world has ended 
1,@jtimberlake greetings from serbiaaaaaaaaaa! 
1,woot we got pizza from my dads pizzeria. time to eatt. 
0,Good morning all.. what a fantastic morning!! cant believe I will miss the 2020 cricket at Edgbaston tonight 
0,@garygomusic garyyy i was just about to book bristol tickets! how come it got cancelled?  xx
1,Mission Statement or something like that  | psykoid.com http://bit.ly/wgdLc
1,Living in a deep dark anus has never been so fun! 
0,@andyclemmensen im calling you ( patience) though its engaged 
1,"@merlinfansite HEY Merlin AU Video Contest !  Be creative, Merlin fans ! ;) http://bit.ly/12KZxr"
1,loves the veronicas 
1,eating vanilla ice creaaam 
1,http://tinyurl.com/m3vuyt Hope Diamond - My favourite Australian Band. 
0,@mathewferguson I've just written up an article detailing the _vti_logs hack on my website. Venezuelan fishing scam http://bit.ly/vWOnk 
0,heading home  i want to stay!
1,im just NOW finding out how twitter works...wish me luck! 
1,@KadenMusic welcome kaden u rock  
0,"how cute did matt and emma want to be reallly, they're so adorable. i have such a bad headache and blaaaaaaaaaaaaaaa "
1,hehe! had planned on getting some sleep. plan just changed. heading out to grab a drink with @coatsy instead 
1,@verwon&lt;--Is now going to UNFOLLOW those who UNFOLLOWED after I returned their FOLLOW! Ver does keep track! &lt; kick their butts girl 
1,"@glaforge been there done that. JavaOne, 500 of them! Good luck! "
1,@ANerdAnarch The waxing thing. I sure hope there is more to come. 
1,@mileycyrus you deserve that 
0,Woohoo! Procrastinating doing any work by going out to lunch! Have to wait for my sister now though  dang it
1,@ailee_johnston LOL. see yall after the 9th thanks for the diary delivery kidlet 
1,@mileycyrus http://twitpic.com/2y606 - Omg she is such a cutie! 
0,@jordanknight I think you just gave the Jordan girls a great visual! Wish I had a tub... But my bathroom is the size of a closet... 
1,"is ultra cool in this warm weather, lying beside her open PC tower case while trying to run a backup restoration "
0,went shopping. came back and tried to do some history revision. getting back into revision is hard. 
0,Gona watch people buy my mom's things at a garage sale at Eve's Garden... 
0,going to the Niagara aquarium and then leaving NY. I don't want to come home. I love it here 
0,"It's 11 pm and I think i'm going to bed, got to work tomorrow "
0,RIP Gchat loophole in WebSense 
1,@xEvelien Thanks  You will be fine 2! just keep going
0,"Plans for tomorrow have been canceled.   Unsure what to do, but I suspect it will involve being lazy."
0,@sbcvoices hahaha. oh.. wait... that's serious too.  It's just like going to church back home in WV again....
0,"@C3Mike Its out next week! Codemasters really isn't doing a good job of getting the word out. I'm not doing a write up, no. "
0,"Worked 9 hours today  another 9 tomorrow.  Out ate Jordan by eating Xtra Hot, triple coated. Its safe to say my mouth was on fire! LOL"
1,"@helenthornber Those cakes are truly spectacular, gotta love percy and the piglets mmmm!! "
0,@10TheDoctor10 ooc: I love that video of rose and the doc. 
1,"Morning everyone! Just wondering if any way to do a random search on this thing..you know, like for hot single men 30-40?  lol"
1,@MsChrista I'll check it out soon doll I'm hiding at the moment 
1,Okay now I'm using the hotel's wi-fi 
1,"@daniel_eason Never seen him anything with a golf club before, but there's always a first time   Sounds good to me; now where's that 19th?"
1,@taylorswift13 http://twitpic.com/6g790 - U r looking smply beautiful..yesterday I saw ur tour trip on NBC...very inspired with ur life 
1,@CarolRiddickRDU Sounds nice...welcome back 
1,Dane Cook show was awesome! Sorry it took a few days to post that! 
0,"just put 2 &amp; 2 together &amp; realized that our freezer is too crappy to make ice cream, fancy wedding present mixer attachment be damned.  "
0,3turnoffwords# time for work.. 
1,6.15.2006   Yeeee!
1,@Mcflyismydrug_x NO NONONONONONO I know the answer  he was a window cleaner looking in =') i just reread it about 10 times to get that 
1,just joined Twitter 
1,Finally i found something!  ~choose~
1,@laurenharp good luck grly!! Baby casey and I are praying for u  u will do gr8. Keep In touch!
1,the roomi-ate is sleeping lk a pigay!! 
1,@karlaredor i can now select max shutter speed 1/2000.. some values don't work though.. beta kasi nakalagay sa release build 
1,With Andres in Silver Lake 
1,I have many GREAT pics from virginia beach and will post them sometime tomorrow  we won&quot;t get hom until after midnight tonight
1,@pat I was very surprised when they accepted my super low offer 
1,@Download2009 where are the pictures of the lucky people who won the text to meet competitions? i want to see my pic with dragonforce 
1,"@BR33ZY23 well instead of homeworrk, you should post a video for us "
0,This is pure gayness. They got us wearin shirts with their name on the back. I gotta lie and tell everybody my name is Robert Boyd. 
0,Foster puppies were not adopted. 
1,OLDIE but GOODIE! http://twitpic.com/6dlhx I love BROK's facial expression!!! 
1,"@geeklover  :O omg, michael from prison break? Where do you work? "
1,@Kat_KittyKat ouch that itsnt fun...i was out all day today working on our deck still...i got so much sun 
1,just made smanessa and am uploading her to the sims site. 
1,#Devunity Wallpaper  Check this out !   --&gt;    http://twitpic.com/2y2e2
0,@steffy213 ohh. damn i'd probably shit my pants if i got lost alone.. this website is so confusing 
1,I watched UP in 3D with my brothers  It's the cutest! I wanna watch it over and over again! 
1,gonna go to sheridan.. last classs!!!! yess no more work and stress!!! muahahaha and then I can just draw 
1,"@ddlovato did you say NIGHTS IN RODANTHE?!?!?  God, i LOVEEEEE that movie!!!! ahhhh! "
0,horrified at the 'pound'-ing exchange rate 
1,this crap is awesome!!!!!!!!!       !!!
0,"About to head up scenic SC Hwy 11 on our way to the inlaws in Simpsonville, SC. Goodbye lake  http://myloc.me/4QTR"
1,Really!  sweet deal jackie!
0,Raining 2day! I guess thats r summer over 
1,just watched Ruffa and Ai. and the show is so great and funny... 
0,Downside of unemployment? Waiting for the train at midnight so as not to waste $ on a cab. Trackball won't scroll down 
0,@Dj_Midori me loves you *Licking fangs* going to my coffin early 
1,@Jonasbrothers OMG. So excited to watch you guys tonight. 
1,"@kencarr Yeah, don't ya hate having to &quot;borrow a dime&quot; from co-workers for a pop?  They all comment about your &quot;allowance&quot; then.  "
1,i am sat bored wachin american pie: the weddin  &lt;3 xx
0,"@igortizz sorry, love  i had to play a board game with my sis"
0,sitting at home by myself!!! 
1,Going to the beach with my  big  sis 
0,I forgot my laptop with my beau.  text only now
0,I'm leaving bethpage....I am so sad! 
1,Nice lunch... Even better when mom pays... 
1,Making People Tap On UFC Undisputed 
0,I so wish I were going to #SMX Advanced.    #jealous #pissedoff #leftout  #whining (via @SEOAly)
0,I HATE SPIDERS!  who's with me?
1,Babystitting. Love kids. All under 10. And they're playing Halo. 
0,Just pulled up to the remote parking stand at JFK. NEVER a god thing  1+ hour delay at the least.
0,@natamazinggx3 me too! and then after that I have chem regents ahhhz 
1,thinks Rascal Flatts are AMAZING!!!! they def know how to put on a show!!! Can't wait till the next one!!! 
1,"Had another fun day with my mr! Why can't I stop smiling! Dinner, movies, kisses and hugs! Chocolate love "
0,http://bit.ly/XMOGR this made me cryyyyyyyy  lucky girlsss
0,@marlycat sidekicks FTW! ^-^ my room has been taken over by ashby and kye and im sick and they're hurting my head 
1,@MileyCyrus &quot;The Climb&quot; made me love you!!!!!!! 
1,Sleep. - Gonna go to sleep now. Tired. Girlfriend just went to sleep. I hear her right now.  Ahh. I love... http://tumblr.com/xms1t4lg0
0,@eadvocate THANKS! tell that to the twitter gods...  It's about that time for me to do &quot;time&quot;
0,@MarleeMatlin I want to come dance with you all but I am in KY to far to travel to dance.   u will have much fun!
0,I am SO hungry right now. No food anywhere within a 10 mile radius from me. 
1,@2busyParenting I have the sony e-reader and have not bought a paper book for 3 years now 
0,@JodiHarris So sad  No one deserves to suffer.
1,@PeterPollock thats great I thought you might not be able to make it as its such a loooong way so cant wait to catch up and see Rebekah! 
0,all my friends that are on twitter.. please send me your numbers in my message box.. phone is broken I wont have one till monday. 
0,has no desire to get out of bed 
1,you're snazzy 
1,Is feeling a lot better my fever is gone. Might go to Katie's to swim at her Aunt O's house. Txt me or comment something on myspace.  bye
1,Trying to kick a surprise for my mom on Mother's Day! 
0,"@Kittymcfly  nope not yet. it's a goal in life for me tho, to meet the guys! the day will come one day :]"
0,@patricklanglois your link doesn't work for me 
0,The weather is really upsetting me 
0,@Denrael not today. equipment failure. 
1,@EranEyal Springleap rocks. Period!  Good luck with all the new stuff Eran
0,@alisonedge hector isn't gonna be in school after we get back 
1,@CaptJaaack shoot!  you and tom tell me what i'm building first.  
0,confused about what to doo 
0,@dorotheasalo I already eated them.  Have this sugar snap pea instead! (I didn't even shred it this time!)
1,paintballing today 
0,Here without you!   http://myloc.me/42vW
0,@Justine_89 ? I'm sorry about earlier - he has a good sense of humor but @ the same time it's different &amp; thought he was gonna be creeped 
0,at work..... 
0,"@Gomerch will the BLG product line be sold online?  Singapore's not on their tour stops! (at least, not yet!)"
1,rt @Tonya_H Never can know too many mathematicians as a homeschooling mom! LOL!!! Thanks for following. 
1,Ladee fucking da...missed her mans kisses 
1,@mrivero ahh i see  thanks..
1,"just posted something on my blog  http://candyorirony.blogspot.com . boring , as always . the little red X is still there , though ."
0,I got boxed again  Didn't even realize it since Tweetdeck showed no errors.
1,"@bradwilson Oh, I count on that, and will use it. Still, one wished for a bit more  I seem to rely on vbox more and more anyway."
1,i can't wait getting the fearless cd by @taylorswift13  i love taylor swift's music. she's so talented and has such a great voice 
0,"@mphelan1 I know, me too "
0,Gmail has a nasty habit of signing you out at random times... 
1,@HelenChristie thank you for the followfriday 
0,"saw star trek this weekend, it was pretty good, lots of action and a fairly good storyline. Wolverine was a let down though, so sad "
1,I hope Lexi can get off work so she can go to the Metro with Jen and I 
